diputado,bloque,proyecto,voto
D121,La Libertad Avanza,presupuesto,favor
D121,La Libertad Avanza,privatizaciones,favor
D121,La Libertad Avanza,retenciones_agro,favor
D121,La Libertad Avanza,coparticipacion,favor
D121,La Libertad Avanza,obra_publica_prov,contra
D121,La Libertad Avanza,emergencia_jubilados,ausente
D121,La Libertad Avanza,financiamiento_univ,contra
D121,La Libertad Avanza,salud_emergencia,contra
D121,La Libertad Avanza,boleta_unica,favor
D121,La Libertad Avanza,ficha_limpia,ausente
D121,La Libertad Avanza,reforma_politica,favor
D121,La Libertad Avanza,dnu_delegadas,favor
D121,La Libertad Avanza,tarifas_energia,favor
D122,La Libertad Avanza,ley_bases,favor
D122,La Libertad Avanza,reforma_laboral,favor
D122,La Libertad Avanza,presupuesto,favor
D122,La Libertad Avanza,privatizaciones,favor
D122,La Libertad Avanza,retenciones_agro,favor
D122,La Libertad Avanza,coparticipacion,contra
D122,La Libertad Avanza,obra_publica_prov,contra
D122,La Libertad Avanza,emergencia_jubilados,contra
D122,La Libertad Avanza,financiamiento_univ,contra
D122,La Libertad Avanza,salud_emergencia,contra
D122,La Libertad Avanza,boleta_unica,favor
D122,La Libertad Avanza,ficha_limpia,ausente
D122,La Libertad Avanza,reforma_politica,favor
D122,La Libertad Avanza,dnu_delegadas,ausente
D122,La Libertad Avanza,tarifas_energia,favor
D123,La Libertad Avanza,ley_bases,favor
D123,La Libertad Avanza,reforma_laboral,favor
D123,La Libertad Avanza,presupuesto,favor
D123,La Libertad Avanza,privatizaciones,favor
D123,La Libertad Avanza,retenciones_agro,favor
D123,La Libertad Avanza,coparticipacion,contra
D123,La Libertad Avanza,obra_publica_prov,contra
D123,La Libertad Avanza,emergencia_jubilados,contra
D123,La Libertad Avanza,financiamiento_univ,ausente
D123,La Libertad Avanza,salud_emergencia,contra
D123,La Libertad Avanza,boleta_unica,favor
D123,La Libertad Avanza,ficha_limpia,favor
D123,La Libertad Avanza,reforma_politica,favor
D123,La Libertad Avanza,dnu_delegadas,favor
D123,La Libertad Avanza,tarifas_energia,favor
D124,La Libertad Avanza,ley_bases,favor
D124,La Libertad Avanza,reforma_laboral,favor
D124,La Libertad Avanza,presupuesto,favor
D124,La Libertad Avanza,privatizaciones,favor
D124,La Libertad Avanza,retenciones_agro,favor
D124,La Libertad Avanza,coparticipacion,contra
D124,La Libertad Avanza,obra_publica_prov,contra
D124,La Libertad Avanza,emergencia_jubilados,contra
D124,La Libertad Avanza,financiamiento_univ,contra
D124,La Libertad Avanza,salud_emergencia,contra
D124,La Libertad Avanza,boleta_unica,favor
D124,La Libertad Avanza,ficha_limpia,favor
D124,La Libertad Avanza,reforma_politica,favor
D124,La Libertad Avanza,dnu_delegadas,favor
D124,La Libertad Avanza,tarifas_energia,favor
D125,La Libertad Avanza,ley_bases,favor
D125,La Libertad Avanza,reforma_laboral,favor
D125,La Libertad Avanza,presupuesto,favor
D125,La Libertad Avanza,privatizaciones,favor
D125,La Libertad Avanza,retenciones_agro,ausente
D125,La Libertad Avanza,coparticipacion,contra
D125,La Libertad Avanza,obra_publica_prov,contra
D125,La Libertad Avanza,emergencia_jubilados,contra
D125,La Libertad Avanza,financiamiento_univ,contra
D125,La Libertad Avanza,salud_emergencia,contra
D125,La Libertad Avanza,boleta_unica,favor
D125,La Libertad Avanza,ficha_limpia,favor
D125,La Libertad Avanza,reforma_politica,favor
D125,La Libertad Avanza,dnu_delegadas,favor
D125,La Libertad Avanza,tarifas_energia,ausente
D126,La Libertad Avanza,ley_bases,favor
D126,La Libertad Avanza,reforma_laboral,favor
D126,La Libertad Avanza,presupuesto,favor
D126,La Libertad Avanza,privatizaciones,favor
D126,La Libertad Avanza,retenciones_agro,favor
D126,La Libertad Avanza,coparticipacion,contra
D126,La Libertad Avanza,obra_publica_prov,contra
D126,La Libertad Avanza,emergencia_jubilados,contra
D126,La Libertad Avanza,financiamiento_univ,contra
D126,La Libertad Avanza,salud_emergencia,contra
D126,La Libertad Avanza,boleta_unica,favor
D126,La Libertad Avanza,ficha_limpia,favor
D126,La Libertad Avanza,reforma_politica,favor
D126,La Libertad Avanza,dnu_delegadas,favor
D126,La Libertad Avanza,tarifas_energia,favor
D127,La Libertad Avanza,ley_bases,favor
D127,La Libertad Avanza,reforma_laboral,favor
D127,La Libertad Avanza,presupuesto,favor
D127,La Libertad Avanza,privatizaciones,favor
D127,La Libertad Avanza,retenciones_agro,favor
D127,La Libertad Avanza,coparticipacion,contra
D127,La Libertad Avanza,obra_publica_prov,contra
D127,La Libertad Avanza,emergencia_jubilados,ausente
D127,La Libertad Avanza,financiamiento_univ,contra
D127,La Libertad Avanza,salud_emergencia,favor
D127,La Libertad Avanza,boleta_unica,favor
D127,La Libertad Avanza,ficha_limpia,favor
D127,La Libertad Avanza,reforma_politica,contra
D127,La Libertad Avanza,dnu_delegadas,favor
D127,La Libertad Avanza,tarifas_energia,favor
D128,La Libertad Avanza,ley_bases,favor
D128,La Libertad Avanza,reforma_laboral,favor
D128,La Libertad Avanza,presupuesto,favor
D128,La Libertad Avanza,privatizaciones,favor
D128,La Libertad Avanza,retenciones_agro,ausente
D128,La Libertad Avanza,coparticipacion,contra
D128,La Libertad Avanza,obra_publica_prov,contra
D128,La Libertad Avanza,emergencia_jubilados,contra
D128,La Libertad Avanza,financiamiento_univ,contra
D128,La Libertad Avanza,salud_emergencia,contra
D128,La Libertad Avanza,boleta_unica,favor
D128,La Libertad Avanza,ficha_limpia,contra
D128,La Libertad Avanza,reforma_politica,contra
D128,La Libertad Avanza,dnu_delegadas,favor
D128,La Libertad Avanza,tarifas_energia,ausente
D129,La Libertad Avanza,ley_bases,favor
D129,La Libertad Avanza,reforma_laboral,favor
D129,La Libertad Avanza,presupuesto,favor
D129,La Libertad Avanza,privatizaciones,favor
D129,La Libertad Avanza,retenciones_agro,favor
D129,La Libertad Avanza,coparticipacion,contra
D129,La Libertad Avanza,obra_publica_prov,contra
D129,La Libertad Avanza,emergencia_jubilados,contra
D129,La Libertad Avanza,financiamiento_univ,ausente
D129,La Libertad Avanza,salud_emergencia,contra
D129,La Libertad Avanza,boleta_unica,favor
D129,La Libertad Avanza,ficha_limpia,favor
D129,La Libertad Avanza,reforma_politica,contra
D129,La Libertad Avanza,dnu_delegadas,favor
D129,La Libertad Avanza,tarifas_energia,favor
D130,La Libertad Avanza,ley_bases,favor
D130,La Libertad Avanza,reforma_laboral,favor
D130,La Libertad Avanza,presupuesto,ausente
D130,La Libertad Avanza,privatizaciones,favor
D130,La Libertad Avanza,retenciones_agro,contra
D130,La Libertad Avanza,coparticipacion,contra
D130,La Libertad Avanza,obra_publica_prov,contra
D130,La Libertad Avanza,emergencia_jubilados,contra
D130,La Libertad Avanza,financiamiento_univ,contra
D130,La Libertad Avanza,salud_emergencia,contra
D130,La Libertad Avanza,boleta_unica,favor
D130,La Libertad Avanza,ficha_limpia,favor
D130,La Libertad Avanza,reforma_politica,contra
D130,La Libertad Avanza,dnu_delegadas,favor
D130,La Libertad Avanza,tarifas_energia,favor
D131,La Libertad Avanza,ley_bases,favor
D131,La Libertad Avanza,reforma_laboral,favor
D131,La Libertad Avanza,presupuesto,favor
D131,La Libertad Avanza,privatizaciones,favor
D131,La Libertad Avanza,retenciones_agro,favor
D131,La Libertad Avanza,coparticipacion,contra
D131,La Libertad Avanza,obra_publica_prov,ausente
D131,La Libertad Avanza,emergencia_jubilados,contra
D131,La Libertad Avanza,financiamiento_univ,contra
D131,La Libertad Avanza,salud_emergencia,contra
D131,La Libertad Avanza,boleta_unica,contra
D131,La Libertad Avanza,ficha_limpia,favor
D131,La Libertad Avanza,reforma_politica,contra
D131,La Libertad Avanza,dnu_delegadas,favor
D131,La Libertad Avanza,tarifas_energia,favor
D132,La Libertad Avanza,ley_bases,favor
D132,La Libertad Avanza,reforma_laboral,ausente
D132,La Libertad Avanza,presupuesto,ausente
D132,La Libertad Avanza,privatizaciones,favor
D132,La Libertad Avanza,retenciones_agro,favor
D132,La Libertad Avanza,coparticipacion,contra
D132,La Libertad Avanza,obra_publica_prov,contra
D132,La Libertad Avanza,emergencia_jubilados,contra
D132,La Libertad Avanza,financiamiento_univ,contra
D132,La Libertad Avanza,salud_emergencia,contra
D132,La Libertad Avanza,boleta_unica,favor
D132,La Libertad Avanza,ficha_limpia,favor
D132,La Libertad Avanza,reforma_politica,favor
D132,La Libertad Avanza,dnu_delegadas,favor
D132,La Libertad Avanza,tarifas_energia,favor
D133,La Libertad Avanza,ley_bases,favor
D133,La Libertad Avanza,reforma_laboral,favor
D133,La Libertad Avanza,presupuesto,favor
D133,La Libertad Avanza,privatizaciones,favor
D133,La Libertad Avanza,retenciones_agro,contra
D133,La Libertad Avanza,coparticipacion,contra
D133,La Libertad Avanza,obra_publica_prov,contra
D133,La Libertad Avanza,emergencia_jubilados,contra
D133,La Libertad Avanza,financiamiento_univ,contra
D133,La Libertad Avanza,salud_emergencia,contra
D133,La Libertad Avanza,boleta_unica,favor
D133,La Libertad Avanza,ficha_limpia,favor
D133,La Libertad Avanza,reforma_politica,contra
D133,La Libertad Avanza,dnu_delegadas,favor
D133,La Libertad Avanza,tarifas_energia,favor
D134,La Libertad Avanza,ley_bases,ausente
D134,La Libertad Avanza,reforma_laboral,contra
D134,La Libertad Avanza,presupuesto,favor
D134,La Libertad Avanza,privatizaciones,favor
D134,La Libertad Avanza,retenciones_agro,favor
D134,La Libertad Avanza,coparticipacion,contra
D134,La Libertad Avanza,obra_publica_prov,contra
D134,La Libertad Avanza,emergencia_jubilados,contra
D134,La Libertad Avanza,financiamiento_univ,ausente
D134,La Libertad Avanza,salud_emergencia,ausente
D134,La Libertad Avanza,boleta_unica,favor
D134,La Libertad Avanza,ficha_limpia,favor
D134,La Libertad Avanza,reforma_politica,favor
D134,La Libertad Avanza,dnu_delegadas,favor
D134,La Libertad Avanza,tarifas_energia,favor
D135,La Libertad Avanza,ley_bases,favor
D135,La Libertad Avanza,reforma_laboral,ausente
D135,La Libertad Avanza,presupuesto,contra
D135,La Libertad Avanza,privatizaciones,favor
D135,La Libertad Avanza,retenciones_agro,contra
D135,La Libertad Avanza,coparticipacion,contra
D135,La Libertad Avanza,obra_publica_prov,contra
D135,La Libertad Avanza,emergencia_jubilados,contra
D135,La Libertad Avanza,financiamiento_univ,contra
D135,La Libertad Avanza,salud_emergencia,contra
D135,La Libertad Avanza,boleta_unica,favor
D135,La Libertad Avanza,ficha_limpia,favor
D135,La Libertad Avanza,reforma_politica,favor
D135,La Libertad Avanza,dnu_delegadas,favor
D135,La Libertad Avanza,tarifas_energia,favor
D136,La Libertad Avanza,ley_bases,favor
D136,La Libertad Avanza,reforma_laboral,favor
D136,La Libertad Avanza,presupuesto,favor
D136,La Libertad Avanza,privatizaciones,favor
D136,La Libertad Avanza,retenciones_agro,favor
D136,La Libertad Avanza,coparticipacion,favor
D136,La Libertad Avanza,obra_publica_prov,contra
D136,La Libertad Avanza,emergencia_jubilados,contra
D136,La Libertad Avanza,financiamiento_univ,contra
D136,La Libertad Avanza,salud_emergencia,contra
D136,La Libertad Avanza,boleta_unica,favor
D136,La Libertad Avanza,ficha_limpia,favor
D136,La Libertad Avanza,reforma_politica,favor
D136,La Libertad Avanza,dnu_delegadas,favor
D136,La Libertad Avanza,tarifas_energia,favor
D137,PRO,ley_bases,favor
D137,PRO,reforma_laboral,contra
D137,PRO,presupuesto,favor
D137,PRO,privatizaciones,favor
D137,PRO,retenciones_agro,contra
D137,PRO,coparticipacion,contra
D137,PRO,obra_publica_prov,contra
D137,PRO,emergencia_jubilados,contra
D137,PRO,financiamiento_univ,contra
D137,PRO,salud_emergencia,contra
D137,PRO,boleta_unica,favor
D137,PRO,ficha_limpia,favor
D137,PRO,reforma_politica,contra
D137,PRO,dnu_delegadas,favor
D137,PRO,tarifas_energia,favor
D138,PRO,ley_bases,favor
D138,PRO,reforma_laboral,favor
D138,PRO,presupuesto,favor
D138,PRO,privatizaciones,favor
D138,PRO,retenciones_agro,favor
D138,PRO,coparticipacion,favor
D138,PRO,obra_publica_prov,favor
D138,PRO,emergencia_jubilados,favor
D138,PRO,financiamiento_univ,contra
D138,PRO,salud_emergencia,contra
D138,PRO,boleta_unica,favor
D138,PRO,ficha_limpia,contra
D138,PRO,reforma_politica,favor
D138,PRO,dnu_delegadas,favor
D138,PRO,tarifas_energia,favor
D139,PRO,ley_bases,favor
D139,PRO,reforma_laboral,favor
D139,PRO,presupuesto,favor
D139,PRO,privatizaciones,favor
D139,PRO,retenciones_agro,favor
D139,PRO,coparticipacion,favor
D139,PRO,obra_publica_prov,contra
D139,PRO,emergencia_jubilados,contra
D139,PRO,financiamiento_univ,contra
D139,PRO,salud_emergencia,contra
D139,PRO,boleta_unica,contra
D139,PRO,ficha_limpia,favor
D139,PRO,reforma_politica,favor
D139,PRO,dnu_delegadas,favor
D139,PRO,tarifas_energia,favor
D140,PRO,ley_bases,favor
D140,PRO,reforma_laboral,favor
D140,PRO,presupuesto,favor
D140,PRO,privatizaciones,favor
D140,PRO,retenciones_agro,favor
D140,PRO,coparticipacion,contra
D140,PRO,obra_publica_prov,contra
D140,PRO,emergencia_jubilados,contra
D140,PRO,financiamiento_univ,contra
D140,PRO,salud_emergencia,contra
D140,PRO,boleta_unica,favor
D140,PRO,ficha_limpia,favor
D140,PRO,reforma_politica,favor
D140,PRO,dnu_delegadas,favor
D140,PRO,tarifas_energia,favor
D141,PRO,ley_bases,favor
D141,PRO,reforma_laboral,favor
D141,PRO,presupuesto,favor
D141,PRO,privatizaciones,favor
D141,PRO,retenciones_agro,favor
D141,PRO,coparticipacion,favor
D141,PRO,obra_publica_prov,contra
D141,PRO,emergencia_jubilados,contra
D141,PRO,financiamiento_univ,contra
D141,PRO,salud_emergencia,contra
D141,PRO,boleta_unica,favor
D141,PRO,ficha_limpia,favor
D141,PRO,reforma_politica,favor
D141,PRO,dnu_delegadas,favor
D141,PRO,tarifas_energia,favor
D142,PRO,ley_bases,favor
D142,PRO,reforma_laboral,favor
D142,PRO,presupuesto,favor
D142,PRO,privatizaciones,favor
D142,PRO,retenciones_agro,favor
D142,PRO,coparticipacion,favor
D142,PRO,obra_publica_prov,favor
D142,PRO,emergencia_jubilados,contra
D142,PRO,financiamiento_univ,ausente
D142,PRO,salud_emergencia,favor
D142,PRO,boleta_unica,favor
D142,PRO,ficha_limpia,favor
D142,PRO,reforma_politica,favor
D142,PRO,dnu_delegadas,favor
D142,PRO,tarifas_energia,contra
D143,PRO,ley_bases,favor
D143,PRO,reforma_laboral,favor
D143,PRO,presupuesto,favor
D143,PRO,privatizaciones,favor
D143,PRO,retenciones_agro,favor
D143,PRO,coparticipacion,contra
D143,PRO,obra_publica_prov,favor
D143,PRO,emergencia_jubilados,contra
D143,PRO,financiamiento_univ,contra
D143,PRO,salud_emergencia,contra
D143,PRO,boleta_unica,favor
D143,PRO,ficha_limpia,favor
D143,PRO,reforma_politica,favor
D143,PRO,dnu_delegadas,favor
D143,PRO,tarifas_energia,favor
D144,PRO,ley_bases,favor
D144,PRO,reforma_laboral,favor
D144,PRO,presupuesto,favor
D144,PRO,privatizaciones,contra
D144,PRO,retenciones_agro,favor
D144,PRO,coparticipacion,contra
D144,PRO,obra_publica_prov,favor
D144,PRO,emergencia_jubilados,contra
D144,PRO,financiamiento_univ,contra
D144,PRO,salud_emergencia,contra
D144,PRO,boleta_unica,favor
D144,PRO,ficha_limpia,favor
D144,PRO,reforma_politica,contra
D144,PRO,dnu_delegadas,favor
D144,PRO,tarifas_energia,favor
D145,PRO,ley_bases,favor
D145,PRO,reforma_laboral,favor
D145,PRO,presupuesto,favor
D145,PRO,privatizaciones,contra
D145,PRO,retenciones_agro,ausente
D145,PRO,coparticipacion,contra
D145,PRO,obra_publica_prov,contra
D145,PRO,emergencia_jubilados,contra
D145,PRO,financiamiento_univ,contra
D145,PRO,salud_emergencia,contra
D145,PRO,boleta_unica,favor
D145,PRO,ficha_limpia,contra
D145,PRO,reforma_politica,contra
D145,PRO,dnu_delegadas,ausente
D145,PRO,tarifas_energia,favor
D146,PRO,ley_bases,favor
D146,PRO,reforma_laboral,contra
D146,PRO,presupuesto,favor
D146,PRO,privatizaciones,favor
D146,PRO,retenciones_agro,favor
D146,PRO,coparticipacion,contra
D146,PRO,obra_publica_prov,ausente
D146,PRO,emergencia_jubilados,contra
D146,PRO,financiamiento_univ,contra
D146,PRO,salud_emergencia,contra
D146,PRO,boleta_unica,contra
D146,PRO,ficha_limpia,favor
D146,PRO,reforma_politica,contra
D146,PRO,dnu_delegadas,favor
D146,PRO,tarifas_energia,favor
D147,PRO,ley_bases,favor
D147,PRO,reforma_laboral,favor
D147,PRO,presupuesto,favor
D147,PRO,privatizaciones,ausente
D147,PRO,retenciones_agro,favor
D147,PRO,coparticipacion,contra
D147,PRO,obra_publica_prov,contra
D147,PRO,emergencia_jubilados,contra
D147,PRO,financiamiento_univ,contra
D147,PRO,salud_emergencia,favor
D147,PRO,boleta_unica,ausente
D147,PRO,ficha_limpia,favor
D147,PRO,reforma_politica,contra
D147,PRO,dnu_delegadas,ausente
D147,PRO,tarifas_energia,favor
D148,PRO,ley_bases,favor
D148,PRO,reforma_laboral,favor
D148,PRO,presupuesto,favor
D148,PRO,privatizaciones,favor
D148,PRO,retenciones_agro,contra
D148,PRO,coparticipacion,favor
D148,PRO,obra_publica_prov,contra
D148,PRO,emergencia_jubilados,contra
D148,PRO,financiamiento_univ,contra
D148,PRO,salud_emergencia,contra
D148,PRO,boleta_unica,favor
D148,PRO,ficha_limpia,favor
D148,PRO,reforma_politica,favor
D148,PRO,dnu_delegadas,contra
D148,PRO,tarifas_energia,favor
D149,PRO,ley_bases,favor
D149,PRO,reforma_laboral,favor
D149,PRO,presupuesto,favor
D149,PRO,privatizaciones,contra
D149,PRO,retenciones_agro,favor
D149,PRO,coparticipacion,favor
D149,PRO,obra_publica_prov,favor
D149,PRO,emergencia_jubilados,contra
D149,PRO,financiamiento_univ,contra
D149,PRO,salud_emergencia,favor
D149,PRO,boleta_unica,favor
D149,PRO,ficha_limpia,favor
D149,PRO,reforma_politica,favor
D149,PRO,dnu_delegadas,contra
D149,PRO,tarifas_energia,favor
D150,PRO,ley_bases,favor
D150,PRO,reforma_laboral,favor
D150,PRO,presupuesto,favor
D150,PRO,privatizaciones,favor
D150,PRO,retenciones_agro,favor
D150,PRO,coparticipacion,favor
D150,PRO,obra_publica_prov,favor
D150,PRO,emergencia_jubilados,contra
D150,PRO,financiamiento_univ,ausente
D150,PRO,salud_emergencia,contra
D150,PRO,boleta_unica,favor
D150,PRO,ficha_limpia,favor
D150,PRO,reforma_politica,contra
D150,PRO,dnu_delegadas,favor
D150,PRO,tarifas_energia,contra
D151,PRO,ley_bases,favor
D151,PRO,reforma_laboral,favor
D151,PRO,presupuesto,favor
D151,PRO,privatizaciones,ausente
D151,PRO,retenciones_agro,favor
D151,PRO,coparticipacion,contra
D151,PRO,obra_publica_prov,favor
D151,PRO,emergencia_jubilados,contra
D151,PRO,financiamiento_univ,contra
D151,PRO,salud_emergencia,contra
D151,PRO,boleta_unica,favor
D151,PRO,ficha_limpia,favor
D151,PRO,reforma_politica,contra
D151,PRO,dnu_delegadas,favor
D151,PRO,tarifas_energia,favor
D152,PRO,ley_bases,favor
D152,PRO,reforma_laboral,favor
D152,PRO,presupuesto,favor
D152,PRO,privatizaciones,favor
D152,PRO,retenciones_agro,favor
D152,PRO,coparticipacion,contra
D152,PRO,obra_publica_prov,contra
D152,PRO,emergencia_jubilados,contra
D152,PRO,financiamiento_univ,contra
D152,PRO,salud_emergencia,contra
D152,PRO,boleta_unica,ausente
D152,PRO,ficha_limpia,favor
D152,PRO,reforma_politica,contra
D152,PRO,dnu_delegadas,favor
D152,PRO,tarifas_energia,contra
D153,PRO,ley_bases,favor
D153,PRO,reforma_laboral,favor
D153,PRO,presupuesto,favor
D153,PRO,privatizaciones,favor
D153,PRO,retenciones_agro,favor
D153,PRO,coparticipacion,contra
D153,PRO,obra_publica_prov,favor
D153,PRO,emergencia_jubilados,contra
D153,PRO,financiamiento_univ,contra
D153,PRO,salud_emergencia,contra
D153,PRO,boleta_unica,favor
D153,PRO,ficha_limpia,favor
D153,PRO,reforma_politica,contra
D153,PRO,dnu_delegadas,favor
D153,PRO,tarifas_energia,favor
D154,PRO,ley_bases,favor
D154,PRO,reforma_laboral,favor
D154,PRO,presupuesto,favor
D154,PRO,privatizaciones,favor
D154,PRO,retenciones_agro,favor
D154,PRO,coparticipacion,contra
D154,PRO,obra_publica_prov,contra
D154,PRO,emergencia_jubilados,contra
D154,PRO,financiamiento_univ,ausente
D154,PRO,salud_emergencia,contra
D154,PRO,boleta_unica,contra
D154,PRO,ficha_limpia,contra
D154,PRO,reforma_politica,contra
D154,PRO,dnu_delegadas,favor
D154,PRO,tarifas_energia,favor
D155,PRO,ley_bases,favor
D155,PRO,reforma_laboral,contra
D155,PRO,presupuesto,favor
D155,PRO,privatizaciones,contra
D155,PRO,retenciones_agro,favor
D155,PRO,coparticipacion,contra
D155,PRO,obra_publica_prov,favor
D155,PRO,emergencia_jubilados,favor
D155,PRO,financiamiento_univ,contra
D155,PRO,salud_emergencia,contra
D155,PRO,boleta_unica,favor
D155,PRO,ficha_limpia,favor
D155,PRO,reforma_politica,favor
D155,PRO,dnu_delegadas,favor
D155,PRO,tarifas_energia,favor
D156,PRO,ley_bases,favor
D156,PRO,reforma_laboral,favor
D156,PRO,presupuesto,favor
D156,PRO,privatizaciones,ausente
D156,PRO,retenciones_agro,favor
D156,PRO,coparticipacion,contra
D156,PRO,obra_publica_prov,contra
D156,PRO,emergencia_jubilados,contra
D156,PRO,financiamiento_univ,favor
D156,PRO,salud_emergencia,contra
D156,PRO,boleta_unica,contra
D156,PRO,ficha_limpia,favor
D156,PRO,reforma_politica,contra
D156,PRO,dnu_delegadas,favor
D156,PRO,tarifas_energia,contra
D157,PRO,ley_bases,contra
D157,PRO,reforma_laboral,favor
D157,PRO,presupuesto,favor
D157,PRO,privatizaciones,favor
D157,PRO,retenciones_agro,contra
D157,PRO,coparticipacion,contra
D157,PRO,obra_publica_prov,contra
D157,PRO,emergencia_jubilados,contra
D157,PRO,financiamiento_univ,contra
D157,PRO,salud_emergencia,contra
D157,PRO,boleta_unica,favor
D157,PRO,ficha_limpia,favor
D157,PRO,reforma_politica,favor
D157,PRO,dnu_delegadas,contra
D157,PRO,tarifas_energia,favor
D158,PRO,ley_bases,favor
D158,PRO,reforma_laboral,favor
D158,PRO,presupuesto,favor
D158,PRO,privatizaciones,contra
D158,PRO,retenciones_agro,contra
D158,PRO,coparticipacion,contra
D158,PRO,obra_publica_prov,contra
D158,PRO,emergencia_jubilados,contra
D158,PRO,financiamiento_univ,contra
D158,PRO,salud_emergencia,contra
D158,PRO,boleta_unica,favor
D158,PRO,ficha_limpia,favor
D158,PRO,reforma_politica,favor
D158,PRO,dnu_delegadas,favor
D158,PRO,tarifas_energia,favor
D159,PRO,ley_bases,favor
D159,PRO,reforma_laboral,favor
D159,PRO,presupuesto,contra
D159,PRO,privatizaciones,favor
D159,PRO,retenciones_agro,favor
D159,PRO,coparticipacion,contra
D159,PRO,obra_publica_prov,contra
D159,PRO,emergencia_jubilados,ausente
D159,PRO,financiamiento_univ,favor
D159,PRO,salud_emergencia,contra
D159,PRO,boleta_unica,favor
D159,PRO,ficha_limpia,favor
D159,PRO,reforma_politica,favor
D159,PRO,dnu_delegadas,favor
D159,PRO,tarifas_energia,favor
D160,PRO,ley_bases,favor
D160,PRO,reforma_laboral,contra
D160,PRO,presupuesto,favor
D160,PRO,privatizaciones,favor
D160,PRO,retenciones_agro,favor
D160,PRO,coparticipacion,favor
D160,PRO,obra_publica_prov,favor
D160,PRO,emergencia_jubilados,contra
D160,PRO,financiamiento_univ,favor
D160,PRO,salud_emergencia,contra
D160,PRO,boleta_unica,favor
D160,PRO,ficha_limpia,favor
D160,PRO,reforma_politica,contra
D160,PRO,dnu_delegadas,favor
D160,PRO,tarifas_energia,contra
D161,PRO,ley_bases,favor
D161,PRO,reforma_laboral,contra
D161,PRO,presupuesto,favor
D161,PRO,privatizaciones,favor
D161,PRO,retenciones_agro,favor
D161,PRO,coparticipacion,contra
D161,PRO,obra_publica_prov,favor
D161,PRO,emergencia_jubilados,favor
D161,PRO,financiamiento_univ,favor
D161,PRO,salud_emergencia,contra
D161,PRO,boleta_unica,ausente
D161,PRO,ficha_limpia,favor
D161,PRO,reforma_politica,ausente
D161,PRO,dnu_delegadas,contra
D161,PRO,tarifas_energia,favor
D162,PRO,ley_bases,favor
D162,PRO,reforma_laboral,favor
D162,PRO,presupuesto,favor
D162,PRO,privatizaciones,favor
D162,PRO,retenciones_agro,favor
D162,PRO,coparticipacion,contra
D162,PRO,obra_publica_prov,favor
D162,PRO,emergencia_jubilados,contra
D162,PRO,financiamiento_univ,contra
D162,PRO,salud_emergencia,contra
D162,PRO,boleta_unica,favor
D162,PRO,ficha_limpia,favor
D162,PRO,reforma_politica,contra
D162,PRO,dnu_delegadas,favor
D162,PRO,tarifas_energia,favor
D163,PRO,ley_bases,favor
D163,PRO,reforma_laboral,favor
D163,PRO,presupuesto,favor
D163,PRO,privatizaciones,favor
D163,PRO,retenciones_agro,favor
D163,PRO,coparticipacion,contra
D163,PRO,obra_publica_prov,favor
D163,PRO,emergencia_jubilados,contra
D163,PRO,financiamiento_univ,contra
D163,PRO,salud_emergencia,contra
D163,PRO,boleta_unica,favor
D163,PRO,ficha_limpia,favor
D163,PRO,reforma_politica,favor
D163,PRO,dnu_delegadas,favor
D163,PRO,tarifas_energia,favor
D164,PRO,ley_bases,favor
D164,PRO,reforma_laboral,favor
D164,PRO,presupuesto,favor
D164,PRO,privatizaciones,ausente
D164,PRO,retenciones_agro,ausente
D164,PRO,coparticipacion,contra
D164,PRO,obra_publica_prov,contra
D164,PRO,emergencia_jubilados,ausente
D164,PRO,financiamiento_univ,contra
D164,PRO,salud_emergencia,contra
D164,PRO,boleta_unica,favor
D164,PRO,ficha_limpia,favor
D164,PRO,reforma_politica,contra
D164,PRO,dnu_delegadas,contra
D164,PRO,tarifas_energia,favor
D165,PRO,ley_bases,ausente
D165,PRO,reforma_laboral,favor
D165,PRO,presupuesto,favor
D165,PRO,privatizaciones,favor
D165,PRO,retenciones_agro,favor
D165,PRO,coparticipacion,ausente
D165,PRO,obra_publica_prov,favor
D165,PRO,emergencia_jubilados,contra
D165,PRO,financiamiento_univ,contra
D165,PRO,salud_emergencia,contra
D165,PRO,boleta_unica,favor
D165,PRO,ficha_limpia,favor
D165,PRO,reforma_politica,contra
D165,PRO,dnu_delegadas,contra
D165,PRO,tarifas_energia,contra
D166,PRO,ley_bases,favor
D166,PRO,reforma_laboral,favor
D166,PRO,presupuesto,favor
D166,PRO,privatizaciones,favor
D166,PRO,retenciones_agro,contra
D166,PRO,coparticipacion,favor
D166,PRO,obra_publica_prov,contra
D166,PRO,emergencia_jubilados,contra
D166,PRO,financiamiento_univ,contra
D166,PRO,salud_emergencia,ausente
D166,PRO,boleta_unica,favor
D166,PRO,ficha_limpia,favor
D166,PRO,reforma_politica,contra
D166,PRO,dnu_delegadas,favor
D166,PRO,tarifas_energia,favor
D167,PRO,ley_bases,contra
D167,PRO,reforma_laboral,contra
D167,PRO,presupuesto,contra
D167,PRO,privatizaciones,contra
D167,PRO,retenciones_agro,ausente
D167,PRO,coparticipacion,contra
D167,PRO,obra_publica_prov,contra
D167,PRO,emergencia_jubilados,contra
D167,PRO,financiamiento_univ,favor
D167,PRO,salud_emergencia,contra
D167,PRO,boleta_unica,favor
D167,PRO,ficha_limpia,contra
D167,PRO,reforma_politica,contra
D167,PRO,dnu_delegadas,favor
D167,PRO,tarifas_energia,favor
